P20053	SGD	S0006382	PRP4		GO:0030532	SGD_REF:17566|PMID:10377396	IDA		C	associates with the U4/U6 snRNP	YPR178W|RNA4	gene	taxon:4932	20020620
P20053	SGD	S0006382	PRP4		GO:0008248	SGD_REF:17566|PMID:10377396	IPI		F	associates with the U4/U6 snRNP	YPR178W|RNA4	gene	taxon:4932	20020620
P20053	SGD	S0006382	PRP4		GO:0006371	SGD_REF:17566|PMID:10377396	IPI		P	associates with the U4/U6 snRNP	YPR178W|RNA4	gene	taxon:4932	20020620
P22353	SGD	S0003599	MRPL8		GO:0000002	SGD_REF:10965|PMID:2183197	IMP		P	ribosomal protein (YmL8) (E. coli L17)	YJL063C|YML8|HRD238	gene	taxon:4932	20010118
P22353	SGD	S0003599	MRPL8		GO:0003735	SGD_REF:19551|PMID:9445368	TAS		F	ribosomal protein (YmL8) (E. coli L17)	YJL063C|YML8|HRD238	gene	taxon:4932	20010118
P22353	SGD	S0003599	MRPL8		GO:0005762	SGD_REF:19551|PMID:9445368	TAS		C	ribosomal protein (YmL8) (E. coli L17)	YJL063C|YML8|HRD238	gene	taxon:4932	20010118
P22353	SGD	S0003599	MRPL8		GO:0006412	SGD_REF:19551|PMID:9445368	TAS		P	ribosomal protein (YmL8) (E. coli L17)	YJL063C|YML8|HRD238	gene	taxon:4932	20010118
P25337	SGD	S0000659	BUD31		GO:0005554	SGD_REF:24083	IEA		F		YCR063W|CWC14	gene	taxon:4932	20001219
P25337	SGD	S0000659	BUD31		GO:0000004	SGD_REF:24083	IEA		P		YCR063W|CWC14	gene	taxon:4932	20001219
P25337	SGD	S0000659	BUD31		GO:0008372	SGD_REF:32926	ND		C		YCR063W|CWC14	gene	taxon:4932	20010302
P25626	SGD	S0000642	IMG1		GO:0003735	SGD_REF:19167|PMID:8771712	NAS		F	mitochondrial ribosomal protein	YCR046C	gene	taxon:4932	20010118
P25626	SGD	S0000642	IMG1		GO:0005761	SGD_REF:19167|PMID:8771712	NAS		C	mitochondrial ribosomal protein	YCR046C	gene	taxon:4932	20010118
P25626	SGD	S0000642	IMG1		GO:0006412	SGD_REF:19167|PMID:8771712	NAS		P	mitochondrial ribosomal protein	YCR046C	gene	taxon:4932	20010118
P25644	SGD	S0000673	PAT1		GO:0007059	SGD_REF:16713|PMID:8972867	IMP		P		YCR077C|MRT1	gene	taxon:4932	20020409
P25644	SGD	S0000673	PAT1		GO:0006446	SGD_REF:9131|PMID:10779343	IMP		P		YCR077C|MRT1	gene	taxon:4932	20020409
P25644	SGD	S0000673	PAT1		GO:0006446	SGD_REF:9131|PMID:10779343	IGI		P		YCR077C|MRT1	gene	taxon:4932	20020409
P25644	SGD	S0000673	PAT1		GO:0005843	SGD_REF:9131|PMID:10779343	IDA		C		YCR077C|MRT1	gene	taxon:4932	20020409
P32357	SGD	S0000170	AAR2		GO:0005554	SGD_REF:32926	ND		F		YBL074C	gene	taxon:4932	20010119
P32357	SGD	S0000170	AAR2		GO:0008372	SGD_REF:32926	ND		C		YBL074C	gene	taxon:4932	20010119
P32357	SGD	S0000170	AAR2		GO:0006371	SGD_REF:7024|PMID:1922071	IMP		P		YBL074C	gene	taxon:4932	20010118
P32523	SGD	S0003959	PRP19		GO:0005554	SGD_REF:32926	ND		F	RNA splicing factor	YLL036C|PSO4	gene	taxon:4932	20010119
P32523	SGD	S0003959	PRP19		GO:0005681	SGD_REF:7472|PMID:11018040	IGI		C	RNA splicing factor	YLL036C|PSO4	gene	taxon:4932	20010118
P32523	SGD	S0003959	PRP19		GO:0005681	SGD_REF:7472|PMID:11018040	IDA		C	RNA splicing factor	YLL036C|PSO4	gene	taxon:4932	20010118
P32523	SGD	S0003959	PRP19		GO:0006371	SGD_REF:7472|PMID:11018040	IGI		P	RNA splicing factor	YLL036C|PSO4	gene	taxon:4932	20010118
P32523	SGD	S0003959	PRP19		GO:0006371	SGD_REF:7472|PMID:11018040	IDA		P	RNA splicing factor	YLL036C|PSO4	gene	taxon:4932	20010118
P32523	SGD	S0003959	PRP19		GO:0005737	SGD_REF:32779|PMID:11914276	IDA		C	RNA splicing factor	YLL036C|PSO4	gene	taxon:4932	20020507
P32523	SGD	S0003959	PRP19		GO:0005634	SGD_REF:32779|PMID:11914276	IDA		C	RNA splicing factor	YLL036C|PSO4	gene	taxon:4932	20020507
P32524	SGD	S0003739	PRP21		GO:0006371	SGD_REF:24083	IEA		P	RNA splicing factor	YJL203W|SPP91	gene	taxon:4932	20010119
P32524	SGD	S0003739	PRP21		GO:0005686	SGD_REF:33428|PMID:11804584	IDA		C	RNA splicing factor	YJL203W|SPP91	gene	taxon:4932	20020621
P32605	SGD	S0000323	MUD1		GO:0006371	SGD_REF:24083	IEA		P	U1 snRNP A protein	YBR119W	gene	taxon:4932	20010119
P32605	SGD	S0000323	MUD1		GO:0005685	SGD_REF:33428|PMID:11804584	IDA		C	U1 snRNP A protein	YBR119W	gene	taxon:4932	20020621
P32639	SGD	S0000974	BRR2		GO:0004004	SGD_REF:19555|PMID:9476892	TAS		F	ATP dependent RNA helicase (putative)	YER172C|SNU246|SLT22|RSS1	gene	taxon:4932	20010118
P32639	SGD	S0000974	BRR2		GO:0005682	SGD_REF:17566|PMID:10377396	IDA		C	ATP dependent RNA helicase (putative)	YER172C|SNU246|SLT22|RSS1	gene	taxon:4932	20010118
P32639	SGD	S0000974	BRR2		GO:0005687	SGD_REF:17566|PMID:10377396	IDA		C	ATP dependent RNA helicase (putative)	YER172C|SNU246|SLT22|RSS1	gene	taxon:4932	20010118
P32639	SGD	S0000974	BRR2		GO:0005688	SGD_REF:17566|PMID:10377396	IDA		C	ATP dependent RNA helicase (putative)	YER172C|SNU246|SLT22|RSS1	gene	taxon:4932	20010118
P32639	SGD	S0000974	BRR2		GO:0006372	SGD_REF:19555|PMID:9476892	TAS		P	ATP dependent RNA helicase (putative)	YER172C|SNU246|SLT22|RSS1	gene	taxon:4932	20010118
P32639	SGD	S0000974	BRR2		GO:0008248	SGD_REF:19555|PMID:9476892	TAS		F	ATP dependent RNA helicase (putative)	YER172C|SNU246|SLT22|RSS1	gene	taxon:4932	20010118
P33203	SGD	S0001495	PRP40		GO:0006371	SGD_REF:24083	IEA		P	U1 snRNP protein	YKL012W	gene	taxon:4932	20010119
P33203	SGD	S0001495	PRP40		GO:0005685	SGD_REF:27177|PMID:10072386	IPI		C	U1 snRNP protein	YKL012W	gene	taxon:4932	20020405
P33203	SGD	S0001495	PRP40		GO:0005685	SGD_REF:27177|PMID:10072386	TAS		C	U1 snRNP protein	YKL012W	gene	taxon:4932	20020405
P33203	SGD	S0001495	PRP40		GO:0000243	SGD_REF:27177|PMID:10072386	IPI		C	U1 snRNP protein	YKL012W	gene	taxon:4932	20020405
P33203	SGD	S0001495	PRP40		GO:0000243	SGD_REF:27177|PMID:10072386	TAS		C	U1 snRNP protein	YKL012W	gene	taxon:4932	20020405
P33203	SGD	S0001495	PRP40		GO:0005685	SGD_REF:33428|PMID:11804584	IDA		C	U1 snRNP protein	YKL012W	gene	taxon:4932	20020621
P33334	SGD	S0001208	PRP8		GO:0006371	SGD_REF:24083	IEA		P	U5 snRNP and spliceosome component	YHR165C|USA2|SLT21|RNA8|DNA39|DBF3	gene	taxon:4932	20010119
P33334	SGD	S0001208	PRP8		GO:0006371	SGD_REF:17566|PMID:10377396	IPI		P	U5 snRNP and spliceosome component	YHR165C|USA2|SLT21|RNA8|DNA39|DBF3	gene	taxon:4932	20020620
P33334	SGD	S0001208	PRP8		GO:0030532	SGD_REF:17566|PMID:10377396	IDA		C	U5 snRNP and spliceosome component	YHR165C|USA2|SLT21|RNA8|DNA39|DBF3	gene	taxon:4932	20020620
P33334	SGD	S0001208	PRP8		GO:0008248	SGD_REF:17566|PMID:10377396	IPI		F	U5 snRNP and spliceosome component	YHR165C|USA2|SLT21|RNA8|DNA39|DBF3	gene	taxon:4932	20020620
P33759	SGD	S0000455	MRPS5		GO:0003735	SGD_REF:11073|PMID:8256522	ISS		F	ribosomal protein S5 (putative)	YBR251W	gene	taxon:4932	20010118
P33759	SGD	S0000455	MRPS5		GO:0005761	SGD_REF:11073|PMID:8256522	ISS		C	ribosomal protein S5 (putative)	YBR251W	gene	taxon:4932	20010118
P33759	SGD	S0000455	MRPS5		GO:0006412	SGD_REF:11073|PMID:8256522	ISS		P	ribosomal protein S5 (putative)	YBR251W	gene	taxon:4932	20010118
P33759	SGD	S0000455	MRPS5		GO:0006412	SGD_REF:22581|PMID:11278769	IDA		P	ribosomal protein S5 (putative)	YBR251W	gene	taxon:4932	20010918
P33759	SGD	S0000455	MRPS5		GO:0003735	SGD_REF:22581|PMID:11278769	IDA		F	ribosomal protein S5 (putative)	YBR251W	gene	taxon:4932	20010918
P33759	SGD	S0000455	MRPS5		GO:0005763	SGD_REF:22581|PMID:11278769	IDA		C	ribosomal protein S5 (putative)	YBR251W	gene	taxon:4932	20010918
P34160	SGD	S0004732	STO1		GO:0006371	SGD_REF:27177|PMID:10072386	IPI		P	Large subunit of the nuclear cap-binding protein complex	YMR125W|CBP80|GCR3|CBC1	gene	taxon:4932	20020729
P34160	SGD	S0004732	STO1		GO:0003729	SGD_REF:27177|PMID:10072386	IPI		F	Large subunit of the nuclear cap-binding protein complex	YMR125W|CBP80|GCR3|CBC1	gene	taxon:4932	20020729
P34160	SGD	S0004732	STO1		GO:0000243	SGD_REF:27177|PMID:10072386	IPI		C	Large subunit of the nuclear cap-binding protein complex	YMR125W|CBP80|GCR3|CBC1	gene	taxon:4932	20020729
P34160	SGD	S0004732	STO1		GO:0005846	SGD_REF:19193|PMID:8811086	IDA		C	Large subunit of the nuclear cap-binding protein complex	YMR125W|CBP80|GCR3|CBC1	gene	taxon:4932	20020730
P35996	SGD	S0001653	MRPL38		GO:0003735	SGD_REF:19551|PMID:9445368	TAS		F	ribosomal protein L14	YKL170W|YML38	gene	taxon:4932	20010118
P35996	SGD	S0001653	MRPL38		GO:0005762	SGD_REF:19551|PMID:9445368	TAS		C	ribosomal protein L14	YKL170W|YML38	gene	taxon:4932	20010118
P35996	SGD	S0001653	MRPL38		GO:0006412	SGD_REF:19551|PMID:9445368	TAS		P	ribosomal protein L14	YKL170W|YML38	gene	taxon:4932	20010118
P36048	SGD	S0001656	SNU114		GO:0004004	SGD_REF:19555|PMID:9476892	TAS		F	U5 snRNP-specific protein related to EF-2	YKL173W|GIN10	gene	taxon:4932	20010118
P36048	SGD	S0001656	SNU114		GO:0005682	SGD_REF:17566|PMID:10377396	IDA		C	U5 snRNP-specific protein related to EF-2	YKL173W|GIN10	gene	taxon:4932	20010118
P36048	SGD	S0001656	SNU114		GO:0005687	SGD_REF:17566|PMID:10377396	IDA		C	U5 snRNP-specific protein related to EF-2	YKL173W|GIN10	gene	taxon:4932	20010118
P36048	SGD	S0001656	SNU114		GO:0005688	SGD_REF:17566|PMID:10377396	IDA		C	U5 snRNP-specific protein related to EF-2	YKL173W|GIN10	gene	taxon:4932	20010118
P36048	SGD	S0001656	SNU114		GO:0006371	SGD_REF:19555|PMID:9476892	TAS		P	U5 snRNP-specific protein related to EF-2	YKL173W|GIN10	gene	taxon:4932	20010118
P36048	SGD	S0001656	SNU114		GO:0008248	SGD_REF:19555|PMID:9476892	TAS		F	U5 snRNP-specific protein related to EF-2	YKL173W|GIN10	gene	taxon:4932	20010118
P36516	SGD	S0004626	MRPL3		GO:0003735	SGD_REF:19551|PMID:9445368	TAS		F	ribosomal protein (YmL3)	YMR024W|YML3	gene	taxon:4932	20010118
P36516	SGD	S0004626	MRPL3		GO:0005762	SGD_REF:19551|PMID:9445368	TAS		C	ribosomal protein (YmL3)	YMR024W|YML3	gene	taxon:4932	20010118
P36516	SGD	S0004626	MRPL3		GO:0006412	SGD_REF:19551|PMID:9445368	TAS		P	ribosomal protein (YmL3)	YMR024W|YML3	gene	taxon:4932	20010118
P36517	SGD	S0004431	MRPL4		GO:0003735	SGD_REF:19551|PMID:9445368	TAS		F	ribosomal protein 60S L4	YLR439W|YML4	gene	taxon:4932	20010118
P36517	SGD	S0004431	MRPL4		GO:0005762	SGD_REF:19551|PMID:9445368	TAS		C	ribosomal protein 60S L4	YLR439W|YML4	gene	taxon:4932	20010118
P36517	SGD	S0004431	MRPL4		GO:0006412	SGD_REF:19551|PMID:9445368	TAS		P	ribosomal protein 60S L4	YLR439W|YML4	gene	taxon:4932	20010118
P36527	SGD	S0002870	MRPL28		GO:0003735	SGD_REF:19551|PMID:9445368	TAS		F	ribosomal protein (YmL28)	YDR462W	gene	taxon:4932	20010118
P36527	SGD	S0002870	MRPL28		GO:0005762	SGD_REF:19551|PMID:9445368	TAS		C	ribosomal protein (YmL28)	YDR462W	gene	taxon:4932	20010118
P36527	SGD	S0002870	MRPL28		GO:0006412	SGD_REF:19551|PMID:9445368	TAS		P	ribosomal protein (YmL28)	YDR462W	gene	taxon:4932	20010118
P38203	SGD	S0000122	LSM2		GO:0006371	SGD_REF:24083	IEA		P	snRNA-associated protein, Sm class	YBL026W|SNP3|SMX5	gene	taxon:4932	20010119
P38203	SGD	S0000122	LSM2		GO:0030532	SGD_REF:17566|PMID:10377396	IDA		C	snRNA-associated protein, Sm class	YBL026W|SNP3|SMX5	gene	taxon:4932	20020620
P38203	SGD	S0000122	LSM2		GO:0008248	SGD_REF:17566|PMID:10377396	IPI		F	snRNA-associated protein, Sm class	YBL026W|SNP3|SMX5	gene	taxon:4932	20020620
P38203	SGD	S0000122	LSM2		GO:0006371	SGD_REF:17566|PMID:10377396	IPI		P	snRNA-associated protein, Sm class	YBL026W|SNP3|SMX5	gene	taxon:4932	20020620
P38241	SGD	S0000269	ECM2		GO:0005554	SGD_REF:24083	IEA		F		YBR065C|SLT11	gene	taxon:4932	20010119
P38282	SGD	S0000356	SPP381		GO:0005681	SGD_REF:3659|PMID:9858581	IDA		C	U4/U6/U5 snRNP-associated protein, contains PEST proteolysis motif	YBR152W	gene	taxon:4932	20020715
P38282	SGD	S0000356	SPP381		GO:0006371	SGD_REF:3659|PMID:9858581	IGI		P	U4/U6/U5 snRNP-associated protein, contains PEST proteolysis motif	YBR152W	gene	taxon:4932	20020715
P38282	SGD	S0000356	SPP381		GO:0005554	SGD_REF:32926	ND		F	U4/U6/U5 snRNP-associated protein, contains PEST proteolysis motif	YBR152W	gene	taxon:4932	20020715
P38852	SGD	S0001199	LIN1		GO:0000004	SGD_REF:24083	IEA		P		YHR156C	gene	taxon:4932	20001219
P38852	SGD	S0001199	LIN1		GO:0005554	SGD_REF:24083	IEA		F		YHR156C	gene	taxon:4932	20001219
P39517	SGD	S0002319	DHH1		GO:0006350	SGD_REF:24083	IEA		P		YDL160C	gene	taxon:4932	20010119
P39517	SGD	S0002319	DHH1		GO:0003724	SGD_REF:24083	IEA		F		YDL160C	gene	taxon:4932	20010119
P39682	SGD	S0004509	PRP39		GO:0006371	SGD_REF:24083	IEA		P	RNA splicing factor, U1 snRNP protein	YML046W	gene	taxon:4932	20010119
P39682	SGD	S0004509	PRP39		GO:0005685	SGD_REF:27177|PMID:10072386	IPI		C	RNA splicing factor, U1 snRNP protein	YML046W	gene	taxon:4932	20020405
P39682	SGD	S0004509	PRP39		GO:0005685	SGD_REF:27177|PMID:10072386	TAS		C	RNA splicing factor, U1 snRNP protein	YML046W	gene	taxon:4932	20020405
P39682	SGD	S0004509	PRP39		GO:0000243	SGD_REF:27177|PMID:10072386	IPI		C	RNA splicing factor, U1 snRNP protein	YML046W	gene	taxon:4932	20020405
P39682	SGD	S0004509	PRP39		GO:0000243	SGD_REF:27177|PMID:10072386	TAS		C	RNA splicing factor, U1 snRNP protein	YML046W	gene	taxon:4932	20020405
P39682	SGD	S0004509	PRP39		GO:0005685	SGD_REF:33428|PMID:11804584	IDA		C	RNA splicing factor, U1 snRNP protein	YML046W	gene	taxon:4932	20020621
P40018	SGD	S0000831	SMB1		GO:0006371	SGD_REF:24083	IEA		P		YER029C|SMB	gene	taxon:4932	20010119
P40018	SGD	S0000831	SMB1		GO:0030532	SGD_REF:17566|PMID:10377396	IDA		C		YER029C|SMB	gene	taxon:4932	20020620
P40018	SGD	S0000831	SMB1		GO:0008248	SGD_REF:17566|PMID:10377396	IPI		F		YER029C|SMB	gene	taxon:4932	20020620
P40018	SGD	S0000831	SMB1		GO:0006371	SGD_REF:17566|PMID:10377396	IPI		P		YER029C|SMB	gene	taxon:4932	20020620
P40070	SGD	S0000914	LSM4		GO:0006371	SGD_REF:24083	IEA		P	U6 snRNA associated protein	YER112W|USS1|SDB23	gene	taxon:4932	20010119
P40070	SGD	S0000914	LSM4		GO:0030532	SGD_REF:17566|PMID:10377396	IDA		C	U6 snRNA associated protein	YER112W|USS1|SDB23	gene	taxon:4932	20020620
P40070	SGD	S0000914	LSM4		GO:0008248	SGD_REF:17566|PMID:10377396	IPI		F	U6 snRNA associated protein	YER112W|USS1|SDB23	gene	taxon:4932	20020620
P40070	SGD	S0000914	LSM4		GO:0006371	SGD_REF:17566|PMID:10377396	IPI		P	U6 snRNA associated protein	YER112W|USS1|SDB23	gene	taxon:4932	20020620
P40204	SGD	S0002965	SMX2		GO:0006371	SGD_REF:24083	IEA		P	snRNP G protein (human Sm-G homolog)	YFL017W-A|SNP2	gene	taxon:4932	20010119
P40204	SGD	S0002965	SMX2		GO:0030532	SGD_REF:17566|PMID:10377396	IDA		C	snRNP G protein (human Sm-G homolog)	YFL017W-A|SNP2	gene	taxon:4932	20020620
P40204	SGD	S0002965	SMX2		GO:0008248	SGD_REF:17566|PMID:10377396	IPI		F	snRNP G protein (human Sm-G homolog)	YFL017W-A|SNP2	gene	taxon:4932	20020620
P40204	SGD	S0002965	SMX2		GO:0006371	SGD_REF:17566|PMID:10377396	IPI		P	snRNP G protein (human Sm-G homolog)	YFL017W-A|SNP2	gene	taxon:4932	20020620
P40567	SGD	S0001448	MSL1		GO:0006371	SGD_REF:24083	IEA		P	U2 snRNP component, YU2B	YIR009W	gene	taxon:4932	20010119
P40567	SGD	S0001448	MSL1		GO:0005686	SGD_REF:33428|PMID:11804584	IDA		C	U2 snRNP component, YU2B	YIR009W	gene	taxon:4932	20020621
P43321	SGD	S0004137	SMD3		GO:0030532	SGD_REF:17566|PMID:10377396	IDA		C	core snRNP protein	YLR147C|SLT16	gene	taxon:4932	20020620
P43321	SGD	S0004137	SMD3		GO:0008248	SGD_REF:17566|PMID:10377396	IPI		F	core snRNP protein	YLR147C|SLT16	gene	taxon:4932	20020620
P43321	SGD	S0004137	SMD3		GO:0006371	SGD_REF:17566|PMID:10377396	IPI		P	core snRNP protein	YLR147C|SLT16	gene	taxon:4932	20020620
P43321	SGD	S0004137	SMD3		GO:0006371	SGD_REF:27177|PMID:10072386	IPI		P	core snRNP protein	YLR147C|SLT16	gene	taxon:4932	20020729
P43321	SGD	S0004137	SMD3		GO:0003729	SGD_REF:27177|PMID:10072386	IPI		F	core snRNP protein	YLR147C|SLT16	gene	taxon:4932	20020729
P43321	SGD	S0004137	SMD3		GO:0000243	SGD_REF:27177|PMID:10072386	IPI		C	core snRNP protein	YLR147C|SLT16	gene	taxon:4932	20020729
P47093	SGD	S0003783	LSM8		GO:0006371	SGD_REF:24083	IEA		P	snRNP protein	YJR022W	gene	taxon:4932	20010119
P47093	SGD	S0003783	LSM8		GO:0030532	SGD_REF:17566|PMID:10377396	IDA		C	snRNP protein	YJR022W	gene	taxon:4932	20020620
P47093	SGD	S0003783	LSM8		GO:0008248	SGD_REF:17566|PMID:10377396	IPI		F	snRNP protein	YJR022W	gene	taxon:4932	20020620
P47093	SGD	S0003783	LSM8		GO:0006371	SGD_REF:17566|PMID:10377396	IPI		P	snRNP protein	YJR022W	gene	taxon:4932	20020620
P47130	SGD	S0003844	CSN12		GO:0000004	SGD_REF:24083	IEA		P	A CSN subunit	YJR084W	gene	taxon:4932	20001219
P47130	SGD	S0003844	CSN12		GO:0005554	SGD_REF:24083	IEA		F	A CSN subunit	YJR084W	gene	taxon:4932	20001219
P49704	SGD	S0003323	PRP31		GO:0006371	SGD_REF:24083	IEA		P	pre-mRNA splicing protein	YGR091W	gene	taxon:4932	20010119
P49704	SGD	S0003323	PRP31		GO:0006371	SGD_REF:17566|PMID:10377396	IPI		P	pre-mRNA splicing protein	YGR091W	gene	taxon:4932	20020620
P49704	SGD	S0003323	PRP31		GO:0030532	SGD_REF:17566|PMID:10377396	IDA		C	pre-mRNA splicing protein	YGR091W	gene	taxon:4932	20020620
P49704	SGD	S0003323	PRP31		GO:0008248	SGD_REF:17566|PMID:10377396	IPI		F	pre-mRNA splicing protein	YGR091W	gene	taxon:4932	20020620
P49955	SGD	S0004901	HSH155		GO:0000004	SGD_REF:24083	IEA		P		YMR288W	gene	taxon:4932	20001219
P49955	SGD	S0004901	HSH155		GO:0005554	SGD_REF:24083	IEA		F		YMR288W	gene	taxon:4932	20001219
P49955	SGD	S0004901	HSH155		GO:0005686	SGD_REF:33428|PMID:11804584	IDA		C		YMR288W	gene	taxon:4932	20020621
P49960	SGD	S0004881	PRP24		GO:0000244	SGD_REF:5128|PMID:9452384	IDA		P	U4/U6 snRNP-associated protein	YMR268C	gene	taxon:4932	20010118
P49960	SGD	S0004881	PRP24		GO:0000245	SGD_REF:14771|PMID:10022888	IMP		P	U4/U6 snRNP-associated protein	YMR268C	gene	taxon:4932	20010118
P49960	SGD	S0004881	PRP24		GO:0005681	SGD_REF:19555|PMID:9476892	TAS		C	U4/U6 snRNP-associated protein	YMR268C	gene	taxon:4932	20010118
P49960	SGD	S0004881	PRP24		GO:0008248	SGD_REF:19555|PMID:9476892	TAS		F	U4/U6 snRNP-associated protein	YMR268C	gene	taxon:4932	20010118
P51998	SGD	S0004487	YML025C		GO:0005762	SGD:19551|PMID:9445368	TAS		C			gene	taxon:4932	20010301
P51998	SGD	S0004487	YML025C		GO:0006412	SGD:19551|PMID:9445368	TAS		P			gene	taxon:4932	20010301
P51998	SGD	S0004487	YML025C		GO:0000027	SGD:19551|PMID:9445368	ISS		P			gene	taxon:4932	20010301
P51998	SGD	S0004487	YML025C		GO:0003735	SGD:19551|PMID:9445368	TAS		F			gene	taxon:4932	20010301
P52868	SGD	S0003096	CWC23		GO:0005554	SGD_REF:24083	IEA		F		YGL128C	gene	taxon:4932	20001219
P52868	SGD	S0003096	CWC23		GO:0000004	SGD_REF:24083	IEA		P		YGL128C	gene	taxon:4932	20001219
P53130	SGD	S0003089	GPG1		GO:0000004	SGD_REF:24083	IEA		P	Heterotrimeric G protein gamma subunit mimic	YGL121C	gene	taxon:4932	20001219
P53130	SGD	S0003089	GPG1		GO:0005554	SGD_REF:24083	IEA		F	Heterotrimeric G protein gamma subunit mimic	YGL121C	gene	taxon:4932	20001219
P53131	SGD	S0003088	PRP43		GO:0004004	SGD_REF:19555|PMID:9476892	TAS		F	RNA helicase	YGL120C|JA1	gene	taxon:4932	20010118
P53131	SGD	S0003088	PRP43		GO:0005681	SGD_REF:19555|PMID:9476892	TAS		C	RNA helicase	YGL120C|JA1	gene	taxon:4932	20010118
